route_name,route_link,bus_name,bus_type,departing_time,reaching_time,bus_duration,price,seat,star_rating,state,route_lin,route_url
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['AdLaxmi holidays'],['Bharat Benz A/C Seater /Sleeper (2+1)'],['22:20'],['07:15'],['08h 55m'],[],14,['4.3'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['IntrCity SmartBus'],['Bharat Benz A/C Seater /Sleeper (2+1)'],['23:58'],['08:20'],['08h 22m'],['630'],21,['4.5'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['IntrCity SmartBus'],['Bharat Benz A/C Seater /Sleeper (2+1)'],['21:45'],['08:00'],['10h 15m'],['539'],25,['4.5'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['Yolo Bus'],['VE A/C Seater / Sleeper (2+1)'],['22:33'],['07:04'],['08h 31m'],['560'],14,['4.4'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['AdADTC tour and Travels'],['Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)'],['22:35'],['06:25'],['07h 50m'],['600'],36,['4.0'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['Yolo Bus'],['VE A/C Seater / Sleeper (2+1)'],['23:59'],['08:05'],['08h 06m'],['430'],15,['4.4'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['Zingbus Plus'],['Scania A/C Semi Sleeper (2+2)'],['22:50'],['08:10'],['09h 20m'],[],25,['4.5'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['IntrCity SmartBus'],['A/C Seater / Sleeper (2+1)'],['21:30'],['06:40'],['09h 10m'],['655'],21,['4.5'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['Laxmi holidays'],['Bharat Benz A/C Sleeper (2+1)'],['23:50'],['08:45'],['08h 55m'],[],23,['4.2'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['Laxmi holidays'],['Bharat Benz A/C Sleeper (2+1)'],['23:55'],['09:00'],['09h 05m'],[],24,['4.2'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['IntrCity SmartBus'],['Bharat Benz A/C Seater /Sleeper (2+1)'],['22:00'],['07:15'],['09h 15m'],['503'],21,['4.3'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['Muskan Tour And Travels private Limited'],['Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)'],['22:55'],['06:30'],['07h 35m'],[],36,['4.3'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['IntrCity SmartBus'],['Bharat Benz A/C Seater /Sleeper (2+1)'],['22:25'],['07:10'],['08h 45m'],['598'],21,['4.1'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['IntrCity SmartBus'],['Bharat Benz A/C Seater /Sleeper (2+1)'],['22:15'],['08:15'],['10h 00m'],['573'],22,['4.5'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['Golden Temple Express Volvo'],['A/C Seater / Sleeper (2+2)'],['23:20'],['07:15'],['07h 55m'],[],24,['3.8'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['Golden Temple Express Volvo'],['Volvo Multi-Axle A/C Semi Sleeper (2+2)'],['23:20'],['07:10'],['07h 50m'],[],26,['3.8'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['Golden Temple Express Volvo'],['A/C Seater / Sleeper (2+2)'],['23:15'],['07:18'],['08h 03m'],[],17,['3.9'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['IntrCity SmartBus'],['A/C Seater / Sleeper (2+1)'],['23:10'],['08:20'],['09h 10m'],['465'],21,['4.2'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['ADTC tour and Travels'],['Bharat Benz A/C Seater /Sleeper (2+1)'],['22:50'],['06:30'],['07h 40m'],['500'],30,['3.4'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['IntrCity SmartBus'],['A/C Seater / Sleeper (2+1)'],['23:30'],['08:10'],['08h 40m'],['582'],19,['4.4'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['NueGo'],['Electric A/C Seater/Sleeper (2+1)'],['22:25'],['07:50'],['09h 25m'],[],34,['3.1'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['Classic Travels'],['A/C Seater / Sleeper (2+2)'],['21:45'],['07:00'],['09h 15m'],['499'],22,['2.5'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['Golden Temple Volvo Bus Service'],['A/C Seater / Sleeper (2+2)'],['00:15'],['09:10'],['08h 55m'],['536'],47,['2.7'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['Banjara Satguru Travels'],['A/C Seater / Sleeper (2+2)'],['23:20'],['07:00'],['07h 40m'],[],31,['2.6'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['K.S Travels'],['A/C Semi Sleeper / Sleeper (2+2)'],['23:00'],['07:00'],['08h 00m'],['700'],32,['4.5'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['IntrCity SmartBus'],['VE A/C Seater / Sleeper (2+1)'],['00:05'],['08:35'],['08h 30m'],['576'],24,['4.4'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['Golden Temple Express Volvo'],['A/C Seater / Sleeper (2+2)'],['23:10'],['07:15'],['08h 05m'],[],31,['3.6'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['New National Travels'],['A/C Seater / Sleeper (2+2)'],['23:30'],['07:00'],['07h 30m'],['499'],34,['3.1'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['CALL2TRIP'],['A/C Seater / Sleeper (2+2)'],['22:59'],['07:10'],['08h 11m'],[],44,['3.1'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['Banjara Satguru Travels'],['A/C Seater / Sleeper (2+2)'],['00:10'],['07:35'],['07h 25m'],[],33,['2.7'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['NEW KING BUS SERVICE'],['A/C Seater / Sleeper (2+2)'],['23:35'],['06:30'],['06h 55m'],['499'],28,['2.7'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['Travel Point World LLP'],['A/C Seater / Sleeper (2+2)'],['22:15'],['06:30'],['08h 15m'],[],26,['1.3'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['City Land Travels'],['A/C Seater/Sleeper (2+1)'],['23:55'],['08:00'],['08h 05m'],['488'],30,['3.6'],punjab,,
Delhi to Amritsar Bus,https://www.redbus.in/bus-tickets/delhi-to-amritsar,['FlixBus'],['A/C Sleeper (2+1)'],['23:25'],['07:55'],['08h 30m'],['619'],8,['3.2'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['PEPSU (Punjab) - 67098'],['Volvo AC Seater (2+2)'],['15:50'],['03:25'],['11h 35m'],['1216'],31,['3.3'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['IntrCity SmartBus'],['Bharat Benz A/C Seater /Sleeper (2+1)'],['21:30'],['06:30'],['09h 00m'],['438'],25,['4.6'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['Yolo Bus'],['VE A/C Seater / Sleeper (2+1)'],['19:56'],['05:00'],['09h 04m'],['400'],17,['4.5'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['AdADTC tour and Travels'],['Bharat Benz A/C Seater / Sleeper (2+2)'],['21:30'],['05:15'],['07h 45m'],['499'],18,['3.8'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['Laxmi holidays'],['Bharat Benz A/C Sleeper (2+1)'],['22:30'],['07:30'],['09h 00m'],[],13,['4.4'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['Laxmi holidays'],['Bharat Benz A/C Seater /Sleeper (2+1)'],['21:00'],['06:20'],['09h 20m'],[],38,['4.4'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['Yolo Bus'],['VE A/C Seater / Sleeper (2+1)'],['22:11'],['06:28'],['08h 17m'],['400'],27,['4.4'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['AdLaxmi holidays'],['VE A/C Sleeper (2+1)'],['21:30'],['06:45'],['09h 15m'],[],23,['4.3'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['IntrCity SmartBus'],['Bharat Benz A/C Seater /Sleeper (2+1)'],['23:00'],['07:00'],['08h 00m'],['354'],22,['4.5'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['Muskan Tour And Travels private Limited'],['Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)'],['22:15'],['05:55'],['07h 40m'],[],41,['4.6'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['Laxmi holidays'],['Bharat Benz A/C Seater /Sleeper (2+1)'],['19:30'],['04:45'],['09h 15m'],[],28,['4.3'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['IntrCity SmartBus'],['Bharat Benz A/C Seater /Sleeper (2+1)'],['22:30'],['06:45'],['08h 15m'],['397'],26,['4.4'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['Laxmi holidays'],['Bharat Benz A/C Sleeper (2+1)'],['21:50'],['07:00'],['09h 10m'],[],25,['4.2'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['IntrCity SmartBus'],['A/C Seater / Sleeper (2+1)'],['20:45'],['05:55'],['09h 10m'],['463'],26,['4.5'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['R S YADAV SMART BUS PRIVATE LIMITED'],['Volvo Multi Axle B11R AC Seater\\Sleeper (2+1)'],['21:25'],['06:05'],['08h 40m'],['549'],23,['4.3'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['Golden Temple Express Volvo'],['Volvo Multi-Axle A/C Semi Sleeper (2+2)'],['22:15'],['06:20'],['08h 05m'],[],32,['4.1'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['Zingbus Plus'],['Scania A/C Semi Sleeper (2+2)'],['21:10'],['07:05'],['09h 55m'],[],29,['4.1'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['ADTC tour and Travels'],['Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)'],['21:20'],['05:10'],['07h 50m'],['600'],33,['4.0'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['IntrCity SmartBus'],['Bharat Benz A/C Seater /Sleeper (2+1)'],['21:15'],['06:05'],['08h 50m'],['339'],24,['4.0'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['IntrCity SmartBus'],['Bharat Benz A/C Seater /Sleeper (2+1)'],['22:00'],['06:40'],['08h 40m'],['421'],28,['4.1'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['Golden Temple Express Volvo'],['A/C Seater / Sleeper (2+2)'],['21:00'],['05:20'],['08h 20m'],[],26,['3.8'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['Golden Temple Express Volvo'],['A/C Seater / Sleeper (2+2)'],['20:45'],['05:20'],['08h 35m'],[],25,['3.5'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['IntrCity SmartBus'],['A/C Seater / Sleeper (2+1)'],['19:45'],['05:05'],['09h 20m'],['631'],12,['4.3'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['Golden Temple Volvo Bus Service'],['A/C Seater / Sleeper (2+2)'],['23:05'],['07:10'],['08h 05m'],['686'],37,['3.0'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['ADTC tour and Travels'],['Bharat Benz A/C Seater /Sleeper (2+1)'],['21:45'],['05:15'],['07h 30m'],['500'],28,['3.1'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['IntrCity SmartBus'],['A/C Seater / Sleeper (2+1)'],['20:30'],['05:45'],['09h 15m'],['449'],25,['4.0'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['K.S Travels'],['A/C Semi Sleeper / Sleeper (2+2)'],['22:30'],['05:30'],['07h 00m'],['500'],52,['4.3'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['Banjara Satguru Travels'],['A/C Seater / Sleeper (2+2)'],['23:05'],['07:55'],['08h 50m'],['499'],22,['2.5'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['IntrCity SmartBus'],['VE A/C Seater / Sleeper (2+1)'],['21:00'],['05:55'],['08h 55m'],['494'],27,['4.3'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['NueGo'],['Electric A/C Seater/Sleeper (2+1)'],['22:45'],['08:25'],['09h 40m'],[],37,['3.4'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['Zingbus Plus'],['Bharat Benz A/C Seater /Sleeper (2+1)'],['20:20'],['06:00'],['09h 40m'],[],31,['4.2'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['Golden Temple Express Volvo'],['A/C Seater / Sleeper (2+2)'],['22:40'],['06:30'],['07h 50m'],[],32,['2.9'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['ADTC tour and Travels'],['Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)'],['21:30'],['05:40'],['08h 10m'],['499'],22,['3.7'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['FlixBus'],['A/C Sleeper (2+1)'],['22:00'],['06:35'],['08h 35m'],['789'],5,['4.6'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['Golden Temple Express Volvo'],['A/C Seater / Sleeper (2+2)'],['22:30'],['06:50'],['08h 20m'],[],33,['2.8'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['IntrCity SmartBus'],['A/C Seater / Sleeper (2+1)'],['21:45'],['06:55'],['09h 10m'],['493'],20,['4.4'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['SHREE SATGURU TRAVELS'],['A/C Seater / Sleeper (2+2)'],['22:05'],['05:45'],['07h 40m'],['499'],38,['2.9'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['Ram Dalal Holidays'],['Bharat Benz A/C Sleeper (2+1)'],['22:10'],['05:15'],['07h 05m'],[],31,['4.0'],punjab,,
Amritsar to Delhi Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi,['Banjara Satguru Travels'],['A/C Seater / Sleeper (2+1)'],['22:45'],['07:10'],['08h 25m'],[],26,['2.4'],punjab,,
Delhi Airport to Patiala Bus,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,['Indo Canadian Transport Pvt. Ltd.'],['A/C Semi Sleeper (2+2)'],['15:30'],['21:30'],['06h 00m'],['2500'],51,['4.5'],punjab,,
Delhi Airport to Patiala Bus,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,['Indo Canadian Transport Pvt. Ltd.'],['A/C Semi Sleeper (2+2)'],['15:30'],['00:30'],['09h 00m'],['2500'],51,['4.5'],punjab,,
Delhi Airport to Patiala Bus,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,['Indo Canadian Transport Pvt. Ltd.'],['A/C Semi Sleeper (2+2)'],['15:30'],['00:30'],['09h 00m'],['3300'],51,['4.5'],punjab,,
Delhi Airport to Patiala Bus,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,['Indo Canadian Transport Pvt. Ltd.'],['A/C Semi Sleeper (2+2)'],['17:30'],['23:30'],['06h 00m'],['2500'],51,['4.5'],punjab,,
Delhi Airport to Patiala Bus,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,['Indo Canadian Transport Pvt. Ltd.'],['A/C Semi Sleeper (2+2)'],['19:30'],['04:30'],['09h 00m'],['2500'],51,['4.5'],punjab,,
Delhi Airport to Patiala Bus,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,['Indo Canadian Transport Pvt. Ltd.'],['A/C Semi Sleeper (2+2)'],['20:30'],['02:30'],['06h 00m'],['2500'],51,['4.5'],punjab,,
Delhi Airport to Patiala Bus,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,['Indo Canadian Transport Pvt. Ltd.'],['A/C Sleeper (2+1)'],['22:00'],['07:00'],['09h 00m'],['3000'],42,['4.5'],punjab,,
Delhi Airport to Patiala Bus,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,['Indo Canadian Transport Pvt. Ltd.'],['A/C Semi Sleeper (2+2)'],['23:30'],['08:30'],['09h 00m'],['3300'],44,['4.5'],punjab,,
Delhi Airport to Patiala Bus,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,['Indo Canadian Transport Pvt. Ltd.'],['A/C Semi Sleeper (2+2)'],['23:30'],['05:30'],['06h 00m'],['2500'],44,['4.5'],punjab,,
Delhi Airport to Patiala Bus,https://www.redbus.in/bus-tickets/delhi-airport-to-patiala,['Indo Canadian Transport Pvt. Ltd.'],['A/C Semi Sleeper (2+2)'],['23:30'],['08:30'],['09h 00m'],['2500'],44,['4.5'],punjab,,
Amritsar to Delhi Airport Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,['PEPSU (Punjab) - 67098'],['Volvo AC Seater (2+2)'],['15:50'],['04:05'],['12h 15m'],['1340'],31,['3.8'],punjab,,
Amritsar to Delhi Airport Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,['Indo Canadian Transport Pvt. Ltd.'],['A/C Sleeper (2+1)'],['21:55'],['08:55'],['11h 00m'],['2500'],30,['4.5'],punjab,,
Amritsar to Delhi Airport Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,['Indo Canadian Transport Pvt. Ltd.'],['A/C Semi Sleeper (2+2)'],['20:00'],['09:00'],['13h 00m'],['2500'],44,['4.5'],punjab,,
Amritsar to Delhi Airport Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,['Indo Canadian Transport Pvt. Ltd.'],['A/C Semi Sleeper (2+2)'],['16:00'],['03:00'],['11h 00m'],['2500'],51,['4.5'],punjab,,
Amritsar to Delhi Airport Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,['Indo Canadian Transport Pvt. Ltd.'],['A/C Sleeper (2+1)'],['18:00'],['07:00'],['13h 00m'],['3000'],30,['4.5'],punjab,,
Amritsar to Delhi Airport Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,['Indo Canadian Transport Pvt. Ltd.'],['A/C Semi Sleeper (2+2)'],['16:00'],['05:00'],['13h 00m'],['3300'],47,['4.5'],punjab,,
Amritsar to Delhi Airport Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,['Indo Canadian Transport Pvt. Ltd.'],['A/C Semi Sleeper (2+2)'],['21:55'],['11:05'],['13h 10m'],['3000'],30,['4.5'],punjab,,
Amritsar to Delhi Airport Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,['Indo Canadian Transport Pvt. Ltd.'],['A/C Semi Sleeper (2+2)'],['21:00'],['10:00'],['13h 00m'],['3300'],30,['4.5'],punjab,,
Amritsar to Delhi Airport Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,['Indo Canadian Transport Pvt. Ltd.'],['A/C Semi Sleeper (2+2)'],['16:00'],['03:00'],['11h 00m'],['2500'],51,['4.5'],punjab,,
Amritsar to Delhi Airport Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,['Indo Canadian Transport Pvt. Ltd.'],['A/C Sleeper (2+1)'],['18:00'],['05:00'],['11h 00m'],['2500'],28,['4.5'],punjab,,
Amritsar to Delhi Airport Bus,https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,['Indo Canadian Transport Pvt. Ltd.'],['A/C Semi Sleeper (2+2)'],['20:00'],['07:00'],['11h 00m'],['2500'],44,['4.5'],punjab,,
Delhi Airport to Jalandhar Bus,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,['PEPSU (Punjab) - 67132'],['Volvo AC Seater (2+2)'],['15:50'],['00:50'],['09h 00m'],['1130'],39,['2.6'],punjab,,
Delhi Airport to Jalandhar Bus,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,['PEPSU (Punjab) - 67121'],['Volvo AC Seater (2+2)'],['21:00'],['06:20'],['09h 20m'],['1130'],34,['2.6'],punjab,,
Delhi Airport to Jalandhar Bus,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,['PEPSU (Punjab) - 67064'],['Volvo AC Seater (2+2)'],['23:58'],['08:58'],['09h 00m'],['1130'],35,['2.6'],punjab,,
Delhi Airport to Jalandhar Bus,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,['Zingbus Plus'],['Bharat Benz A/C Seater /Sleeper (2+1)'],['17:20'],['03:35'],['10h 15m'],[],22,['4.3'],punjab,,
Delhi Airport to Jalandhar Bus,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,['Zingbus Plus'],['Scania A/C Semi Sleeper (2+2)'],['19:50'],['06:20'],['10h 30m'],[],25,['4.3'],punjab,,
Delhi Airport to Jalandhar Bus,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,['Indo Canadian Transport Pvt. Ltd.'],['A/C Semi Sleeper (2+2)'],['23:30'],['11:15'],['11h 45m'],['3300'],42,['4.5'],punjab,,
Delhi Airport to Jalandhar Bus,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,['Indo Canadian Transport Pvt. Ltd.'],['A/C Semi Sleeper (2+2)'],['19:30'],['07:15'],['11h 45m'],['3300'],49,['4.5'],punjab,,
Delhi Airport to Jalandhar Bus,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,['Indo Canadian Transport Pvt. Ltd.'],['A/C Sleeper (2+1)'],['22:00'],['09:45'],['11h 45m'],['3850'],41,['4.5'],punjab,,
Delhi Airport to Jalandhar Bus,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,['Indo Canadian Transport Pvt. Ltd.'],['A/C Semi Sleeper (2+2)'],['16:00'],['03:45'],['11h 45m'],['3300'],43,['4.5'],punjab,,
Chandigarh to Bathinda Bus,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,['Chandigarh Transport Undertaking (CTU) - 165965'],['HVAC Seater (2+3)'],['15:10'],['20:40'],['05h 30m'],['371.43'],47,['4.4'],punjab,,
Chandigarh to Bathinda Bus,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,['Orbit Aviation Pvt. Ltd.'],['A/C Seater (2+2)'],['14:50'],['18:40'],['03h 50m'],['500'],42,['3.7'],punjab,,
Chandigarh to Bathinda Bus,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,['Orbit Aviation Pvt. Ltd.'],['A/C Seater (2+2)'],['15:25'],['19:10'],['03h 45m'],['500'],30,['3.9'],punjab,,
Chandigarh to Bathinda Bus,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,['Orbit Aviation Pvt. Ltd.'],['A/C Seater (2+2)'],['16:55'],['20:40'],['03h 45m'],['600'],43,['3.1'],punjab,,
Chandigarh to Bathinda Bus,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,['RATHORE TRAVELS AGENCY'],['AC Sleeper (2+1)'],['18:30'],['23:15'],['04h 45m'],['700'],18,['4.8'],punjab,,
Chandigarh to Bathinda Bus,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,['Zimindara Travels'],['AC Sleeper (2+1)'],['20:00'],['01:30'],['05h 30m'],['810'],31,['4.1'],punjab,,
Chandigarh to Bathinda Bus,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,['Rajpreet Travels and cargo'],['A/C Sleeper (2+1)'],['20:00'],['01:15'],['05h 15m'],['666'],36,['3.5'],punjab,,
Chandigarh to Bathinda Bus,https://www.redbus.in/bus-tickets/chandigarh-to-bathinda,['Zimindara Travels'],['AC Sleeper (2+1)'],['20:05'],['01:30'],['05h 25m'],['810'],32,['4.1'],punjab,,
